id_inspection;name_piece;ref_piece;name_program;state;dents;corrosions;scratches;details;inspection_date;inspection_path;inspection_validated;user_validation;creation_date;user_creation;modification_date;user_modification
384;Flap;10742-1567;Gantry system;Destroyed;true;true;true;;2025-04-17;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;false;2;2024-07-24;6;2025-05-14;
385;Engine cover;49288-0207;Complete inspection;Perfect;true;false;true;material composition checked;2024-08-21;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;false;2;2024-12-06;10;2025-05-07;9
386;Engine cover;24236-705;Complete inspection;Perfect;true;true;false;;2024-07-05;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;false;1;2024-06-18;8;2024-07-16;10
387;Engine cover;13537-604;Big robot arm;Perfect;false;true;true;;2024-08-09;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;true;3;2025-05-23;4;2024-10-10;9
388;Landing gear;36987-1057;Gantry system;Destroyed;false;true;false;;2024-12-09;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;true;1;2024-10-18;4;2025-04-08;
389;Aileron;48951-8034;Rotating table plus camera;Perfect;false;true;true;packaging condition assessed;2024-09-24;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;true;2;2024-10-31;9;2024-09-04;4
390;Tail fin;58503-062;Big robot arm;Really bad;false;false;false;;2024-11-05;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;true;3;2024-07-21;4;2024-12-09;
391;Cockpit window;68788-9488;Gantry system;Destroyed;false;false;true;surface finish inspected;2024-10-11;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;false;2;2024-11-21;7;2024-06-20;
392;Elevator;68001-162;Big robot arm;Destroyed;false;false;true;surface finish inspected;2025-03-09;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;false;3;2024-07-15;5;2025-02-22;
393;Flap;62756-437;Rotating table plus camera;Really bad;true;true;false;packaging condition assessed;2025-01-01;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;false;1;2025-04-01;5;2025-02-13;9
394;Rudder;36987-1011;Complete inspection;Almost perfect;true;true;false;;2024-09-02;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;true;3;2024-12-15;10;2025-05-17;
395;Engine cover;0603-5439;Big robot arm;Really bad;true;true;false;;2024-08-23;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;true;3;2025-05-07;6;2024-07-01;2
396;Fuselage panel;53808-0395;Camera only;Good;false;true;true;color consistency verified;2024-12-05;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;true;3;2025-03-24;9;2025-01-20;
397;Elevator;33261-672;Complete inspection;Average;true;false;true;;2024-10-04;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;2;2024-12-28;5;2025-01-03;
398;Flap;16590-959;Big robot arm;Almost perfect;true;false;false;packaging condition assessed;2025-02-25;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;false;1;2025-03-29;7;2025-05-10;
399;Fuselage panel;61957-1111;Gantry system;Perfect;true;true;false;material composition checked;2024-09-11;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;true;1;2025-04-26;8;2025-03-18;
400;Cockpit window;63972-007;Camera only;Almost perfect;true;true;false;;2024-12-02;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;true;1;2025-02-27;5;2024-09-10;
401;Tail fin;0264-7616;Big robot arm;Not Good;false;false;true;;2024-07-18;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;1;2024-09-09;4;2024-10-26;6
402;Wing A;49348-790;Rotating table plus camera;Perfect;true;true;false;packaging condition assessed;2024-09-26;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;false;2;2025-05-18;9;2024-07-09;
403;Fuselage panel;68782-001;Rotating table plus camera;Really bad;true;false;false;material composition checked;2025-04-12;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;true;3;2025-06-03;8;2025-01-19;
404;Flap;55648-701;Complete inspection;Average;false;true;true;packaging condition assessed;2024-09-10;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;true;3;2025-04-13;8;2024-10-30;
405;Engine cover;36800-944;Big robot arm;Perfect;false;true;true;material composition checked;2025-02-28;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;true;2;2025-04-26;4;2024-12-23;
406;Wing A;50383-189;Gantry system;Not Good;false;false;false;surface finish inspected;2024-11-09;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;true;1;2024-10-10;5;2024-10-12;
407;Cockpit window;0409-2776;Complete inspection;Perfect;true;false;true;;2024-08-20;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;false;1;2025-06-08;5;2024-10-22;
408;Landing gear;16103-366;Gantry system;Average;true;false;true;;2024-10-03;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;true;2;2024-12-09;7;2024-06-11;
409;Tail fin;41250-247;Complete inspection;Average;false;true;false;color consistency verified;2025-03-30;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;false;3;2024-12-11;9;2025-06-07;
410;Flap;68151-4072;Camera only;Almost perfect;true;false;false;;2024-06-19;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;false;2;2024-06-13;7;2025-02-19;1
411;Elevator;64980-183;Camera only;Destroyed;true;false;false;;2025-05-27;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;false;2;2024-09-05;9;2025-04-06;3
412;Aileron;43419-748;Big robot arm;Almost perfect;false;true;true;;2025-04-17;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;false;1;2024-11-19;10;2025-02-16;4
413;Engine cover;49288-0452;Complete inspection;Not Good;true;true;false;weight recorded;2024-07-29;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;true;3;2024-08-17;8;2024-06-26;1
414;Elevator;58232-0531;Big robot arm;Average;true;true;false;;2024-08-27;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;3;2025-03-22;8;2024-11-26;
415;Elevator;36987-2661;Complete inspection;Destroyed;false;false;false;;2025-04-01;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;false;2;2024-07-16;7;2025-06-05;
416;Rudder;55621-002;Rotating table plus camera;Perfect;true;false;true;;2025-05-07;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;3;2025-04-04;7;2025-01-31;
417;Aileron;0187-0902;Rotating table plus camera;Good;false;true;false;;2025-04-23;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;true;2;2024-09-06;5;2024-11-28;8
418;Elevator;0093-1078;Gantry system;Average;true;false;true;;2025-04-04;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;true;3;2024-07-31;5;2024-09-27;
419;Landing gear;49349-974;Big robot arm;Destroyed;true;true;true;material composition checked;2025-04-03;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;true;1;2025-01-27;6;2025-03-19;
420;Engine cover;68968-6675;Big robot arm;Average;false;true;false;color consistency verified;2024-12-18;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;true;3;2025-01-28;4;2024-09-05;
421;Wing A;61245-176;Rotating table plus camera;Average;true;false;false;dimensions measured;2025-01-15;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;true;3;2024-11-15;6;2024-10-24;
422;Flap;52261-0203;Rotating table plus camera;Average;false;true;true;weight recorded;2024-12-17;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;false;1;2024-09-23;8;2025-05-30;
423;Rudder;23636-1001;Camera only;Almost perfect;true;false;false;;2025-02-14;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;true;3;2024-12-15;9;2025-01-06;
424;Cockpit window;33992-0129;Rotating table plus camera;Destroyed;true;false;true;dimensions measured;2025-03-06;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;false;2;2024-11-20;6;2024-11-11;
425;Rudder;36987-1153;Gantry system;Good;false;true;true;;2024-07-12;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;true;1;2025-03-19;7;2024-08-20;
426;Wing A;43742-0008;Gantry system;Really bad;true;true;false;material composition checked;2024-10-07;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;false;3;2024-11-23;4;2025-03-01;
427;Rudder;17478-824;Gantry system;Average;true;true;false;color consistency verified;2024-07-09;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;2;2024-07-18;7;2024-11-14;
428;Engine cover;55648-907;Complete inspection;Perfect;true;false;true;;2024-12-06;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;true;2;2025-04-05;10;2024-11-10;
429;Tail fin;61380-311;Big robot arm;Really bad;false;false;false;;2024-12-11;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;false;1;2025-02-01;4;2025-01-05;
430;Fuselage panel;15127-018;Camera only;Almost perfect;true;false;true;packaging condition assessed;2024-07-01;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;2;2025-03-06;8;2025-04-03;
431;Flap;60429-556;Camera only;Perfect;false;false;false;color consistency verified;2025-03-10;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;true;1;2025-04-23;10;2025-03-04;3
432;Wing A;51660-905;Camera only;Really bad;true;false;true;material composition checked;2025-05-29;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;false;1;2024-09-03;5;2025-01-18;
433;Rudder;52893-001;Complete inspection;Almost perfect;true;true;true;;2024-07-09;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;false;3;2025-04-26;5;2024-09-07;
434;Cockpit window;21695-286;Rotating table plus camera;Almost perfect;true;false;true;surface finish inspected;2025-01-05;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;2;2025-03-28;10;2024-07-14;6
435;Tail fin;49349-103;Rotating table plus camera;Destroyed;false;false;false;;2025-03-13;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;true;2;2025-01-23;8;2024-08-16;
436;Rudder;60258-150;Complete inspection;Almost perfect;true;false;true;;2025-02-24;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;3;2024-10-13;4;2025-04-03;
437;Tail fin;13537-300;Camera only;Not Good;false;true;false;;2025-01-25;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;false;3;2025-01-18;6;2025-06-01;
438;Engine cover;33261-786;Complete inspection;Destroyed;false;true;true;;2025-05-03;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;false;1;2025-01-28;10;2024-06-29;
439;Landing gear;31645-177;Gantry system;Destroyed;false;false;true;;2024-09-04;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;true;2;2024-07-31;9;2025-01-25;
440;Aileron;49035-521;Big robot arm;Destroyed;false;true;true;packaging condition assessed;2025-05-19;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;false;3;2024-11-20;8;2025-03-14;
441;Fuselage panel;64764-994;Big robot arm;Average;true;false;true;;2024-12-11;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;true;3;2024-10-23;4;2024-08-05;
442;Elevator;61722-067;Camera only;Destroyed;true;false;true;dimensions measured;2024-10-14;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;false;1;2024-06-17;8;2024-09-13;
443;Elevator;53808-0579;Rotating table plus camera;Perfect;true;true;false;packaging condition assessed;2024-12-22;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;true;3;2025-04-13;9;2025-06-05;
444;Landing gear;57520-0638;Rotating table plus camera;Not Good;true;true;false;;2025-05-25;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;true;1;2024-10-19;5;2025-04-08;
445;Elevator;11822-0603;Complete inspection;Really bad;false;false;false;packaging condition assessed;2025-04-15;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;false;1;2025-04-26;4;2024-06-21;
446;Landing gear;11410-003;Rotating table plus camera;Destroyed;true;true;false;;2025-05-14;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;false;3;2025-02-03;5;2024-09-27;
447;Cockpit window;24385-603;Rotating table plus camera;Average;true;false;false;surface finish inspected;2025-05-29;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;true;3;2025-03-15;5;2024-06-30;8
448;Elevator;63629-4148;Camera only;Not Good;true;false;true;;2025-05-08;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;false;2;2025-05-19;10;2024-09-24;
449;Engine cover;33261-829;Big robot arm;Really bad;false;false;false;color consistency verified;2024-11-27;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;false;2;2024-12-13;9;2025-01-21;
450;Rudder;0363-0866;Complete inspection;Almost perfect;false;true;true;;2024-06-24;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;false;2;2025-05-12;10;2024-08-02;
451;Cockpit window;49349-952;Complete inspection;Almost perfect;false;true;false;;2024-10-10;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;false;2;2025-01-07;10;2025-04-01;
452;Landing gear;67457-522;Big robot arm;Not Good;false;true;false;;2025-05-18;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;true;2;2025-04-28;4;2024-07-23;
453;Aileron;61570-047;Rotating table plus camera;Almost perfect;true;false;true;;2024-10-01;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;true;3;2024-12-31;10;2025-04-27;
454;Flap;35356-763;Big robot arm;Not Good;true;false;false;color consistency verified;2024-06-16;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;true;1;2025-03-02;6;2025-01-23;5
455;Aileron;53808-0353;Gantry system;Destroyed;false;true;true;;2024-11-28;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;false;3;2025-01-02;8;2025-01-13;
456;Tail fin;36987-3115;Camera only;Almost perfect;true;true;false;;2025-04-22;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;false;1;2024-06-28;5;2024-12-21;
457;Wing A;0536-1024;Camera only;Almost perfect;true;false;false;;2024-07-25;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;false;2;2024-06-17;7;2024-10-05;
458;Tail fin;61077-101;Complete inspection;Average;true;true;true;;2024-12-26;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;true;3;2025-03-10;4;2024-08-15;1
459;Landing gear;0363-4003;Rotating table plus camera;Destroyed;true;true;true;;2024-12-04;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;true;1;2025-04-19;9;2025-05-27;
460;Fuselage panel;49288-0318;Camera only;Perfect;true;true;true;;2025-03-22;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;true;2;2024-12-28;10;2025-05-08;
461;Elevator;65862-583;Gantry system;Not Good;false;false;false;;2024-06-23;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;false;1;2025-05-20;5;2024-09-09;
462;Flap;64009-305;Big robot arm;Perfect;true;false;true;material composition checked;2024-08-05;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;true;1;2025-03-28;7;2024-08-20;4
463;Rudder;13668-007;Gantry system;Good;true;true;false;;2024-12-14;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;true;3;2024-10-14;7;2024-08-19;
464;Fuselage panel;60512-6440;Rotating table plus camera;Almost perfect;false;true;false;color consistency verified;2025-04-23;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;false;3;2025-04-05;8;2024-12-28;
465;Aileron;62032-122;Camera only;Destroyed;false;false;true;surface finish inspected;2024-06-28;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;false;1;2024-10-21;6;2024-11-24;9
466;Cockpit window;55910-136;Gantry system;Almost perfect;true;false;true;surface finish inspected;2025-04-27;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;false;2;2025-01-02;6;2024-12-21;8
467;Cockpit window;49288-0203;Gantry system;Good;false;false;false;;2024-08-23;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;false;1;2024-10-25;4;2025-01-31;
468;Tail fin;0172-3925;Rotating table plus camera;Really bad;false;true;false;;2024-12-06;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;true;1;2025-04-07;6;2024-11-16;1
469;Fuselage panel;50580-539;Gantry system;Almost perfect;true;false;true;;2025-04-09;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;true;2;2024-11-07;7;2024-06-20;1
470;Rudder;21695-800;Rotating table plus camera;Good;true;true;true;;2025-01-24;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;false;1;2024-09-20;10;2025-04-03;
471;Tail fin;37808-238;Camera only;Really bad;false;false;false;;2024-10-13;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;false;3;2025-01-01;5;2024-08-02;
472;Engine cover;68382-795;Big robot arm;Not Good;true;true;false;dimensions measured;2025-01-13;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;true;1;2024-06-16;8;2024-12-29;
