id_inspection;name_piece;ref_piece;name_program;state;dents;corrosions;scratches;details;inspection_date;inspection_path;inspection_validated;user_validation;creation_date;user_creation;modification_date;user_modification;deleted
345;Flap;68462-245;Camera only;Not good;TRUE;FALSE;TRUE;color consistency verified;2024-09-05;ftp://inspection-server/aircraft/B737/Flap/68462-245/2024-09-05;TRUE;1;2024-09-05 14:02:41;5;2024-09-07 09:59:11;1;false
346;Rudder;49884-214;Rotating table plus camera;Really bad;TRUE;TRUE;TRUE;packaging condition assessed;2025-01-26;ftp://inspection-server/aircraft/B747/Rudder/49884-214/2025-01-26;FALSE;;2025-01-26 03:20:53;5;;;false
347;Aileron;49288-0281;Camera only;Not good;FALSE;FALSE;TRUE;dimensions measured;2025-01-30;ftp://inspection-server/aircraft/B777/Aileron/49288-0281/2025-01-30;TRUE;2;2025-01-30 17:02:57;6;2025-02-03 21:10:42;2;false
348;Elevator;0699-5727;Gantry system;Good;FALSE;TRUE;FALSE;surface finish inspected;2024-12-03;ftp://inspection-server/aircraft/Elevator/0699-5727/2024-12-03;TRUE;1;2024-12-03 23:24:06;10;2024-12-04 15:43:44;1;false
349;Elevator;49035-158;Gantry system;Good;FALSE;FALSE;TRUE;;2025-03-06;ftp://inspection-server/aircraft/B777/Elevator/49035-158/2025-03-06;TRUE;1;2025-03-06 17:26:36;5;2025-03-10 16:29:42;1;false
350;Rudder;64942-1332;Rotating table plus camera;Really bad;TRUE;FALSE;TRUE;;2024-12-02;ftp://inspection-server/aircraft/B777/Rudder/64942-1332/2024-12-02;TRUE;1;2024-12-02 13:46:03;10;2024-12-04 06:03:14;1;false
351;Tail fin;67858-001;Big robot arm;Really bad;FALSE;TRUE;TRUE;packaging condition assessed;2024-11-16;ftp://inspection-server/aircraft/A350/Tail fin/67858-001/2024-11-16;TRUE;2;2024-11-16 11:27:26;6;2024-11-17 06:20:41;2;false
352;Aileron;55910-693;Complete inspection;Good;TRUE;FALSE;FALSE;;2024-09-23;ftp://inspection-server/aircraft/A320neo/Aileron/55910-693/2024-09-23;TRUE;3;2024-09-23 05:31:41;6;2024-09-27 19:32:08;3;false
353;Landing gear;36987-2916;Complete inspection;Destroyed;TRUE;TRUE;TRUE;;2024-07-13;ftp://inspection-server/aircraft/B747/Landing gear/36987-2916/2024-07-13;TRUE;3;2024-07-13 02:24:16;10;2024-07-14 09:07:36;3;false
354;Elevator;55154-0216;Camera only;Not good;FALSE;TRUE;TRUE;;2024-06-16;ftp://inspection-server/aircraft/A350/Elevator/55154-0216/2024-06-16;FALSE;;2024-06-16 04:34:12;9;;;false
355;Wing A;52125-379;Camera only;Really bad;TRUE;TRUE;FALSE;color consistency verified;2024-11-29;ftp://inspection-server/aircraft/B747/Wing A/52125-379/2024-11-29;TRUE;2;2024-11-29 07:47:10;9;2024-12-01 05:45:50;2;false
356;Tail fin;59762-0702;Camera only;Good;FALSE;FALSE;FALSE;;2025-03-24;ftp://inspection-server/aircraft/A320neo/Tail fin/59762-0702/2025-03-24;TRUE;1;2025-03-24 14:26:06;10;2025-03-27 19:16:57;1;false
357;Flap;47335-788;Camera only;Really bad;FALSE;TRUE;TRUE;weight recorded;2024-09-13;ftp://inspection-server/aircraft/B747/Flap/47335-788/2024-09-13;TRUE;2;2024-09-13 14:56:11;10;2024-09-16 02:24:52;2;false
358;Cockpit window;50184-1030;Big robot arm;Good;FALSE;TRUE;FALSE;color consistency verified;2024-08-29;ftp://inspection-server/aircraft/A350/Cockpit window/50184-1030/2024-08-29;TRUE;1;2024-08-29 04:00:50;6;2024-08-31 21:53:39;1;false
359;Cockpit window;55289-048;Rotating table plus camera;Good;FALSE;TRUE;FALSE;;2025-04-22;ftp://inspection-server/aircraft/A380/Cockpit window/55289-048/2025-04-22;TRUE;2;2025-04-22 17:25:16;10;2025-04-23 19:08:22;2;false
360;Rudder;61703-332;Camera only;Average;TRUE;FALSE;FALSE;surface finish inspected;2024-10-24;ftp://inspection-server/aircraft/B787/Rudder/61703-332/2024-10-24;TRUE;3;2024-10-24 08:15:15;4;2024-10-26 19:16:10;3;false
361;Elevator;51079-513;Rotating table plus camera;Good;FALSE;TRUE;FALSE;;2024-09-18;ftp://inspection-server/aircraft/Elevator/51079-513/2024-09-18;TRUE;2;2024-09-18 08:38:37;5;2024-09-21 12:53:54;2;false
362;Aileron;42043-192;Camera only;Almost perfect;FALSE;FALSE;FALSE;packaging condition assessed;2024-06-28;ftp://inspection-server/aircraft/B777/Aileron/42043-192/2024-06-28;TRUE;1;2024-06-28 22:13:04;5;2024-07-02 12:45:41;1;false
363;Flap;10565-070;Big robot arm;Average;FALSE;TRUE;TRUE;;2024-08-13;ftp://inspection-server/aircraft/A380/Flap/10565-070/2024-08-13;TRUE;1;2024-08-13 18:45:28;8;2024-08-15 22:35:14;1;false
364;Aileron;0179-0118;Rotating table plus camera;Average;TRUE;FALSE;FALSE;;2024-09-23;ftp://inspection-server/aircraft/A320neo/Aileron/0179-0118/2024-09-23;FALSE;;2024-09-23 19:14:09;8;;;false
365;Cockpit window;68084-663;Gantry system;Destroyed;TRUE;TRUE;TRUE;;2024-12-10;ftp://inspection-server/aircraft/A380/Cockpit window/68084-663/2024-12-10;TRUE;3;2024-12-10 10:00:31;7;2024-12-15 08:11:56;3;false
366;Cockpit window;69097-151;Complete inspection;Almost perfect;FALSE;FALSE;FALSE;color consistency verified;2024-11-01;ftp://inspection-server/aircraft/B747/Cockpit window/69097-151/2024-11-01;TRUE;2;2024-11-01 14:19:40;9;2024-11-06 23:12:45;2;false
367;Engine cover;10356-820;Rotating table plus camera;Not good;TRUE;FALSE;TRUE;packaging condition assessed;2024-11-13;ftp://inspection-server/aircraft/A380/Engine cover/10356-820/2024-11-13;TRUE;1;2024-11-13 12:37:28;5;2024-11-13 20:04:16;1;false
368;Aileron;55319-179;Complete inspection;Perfect;FALSE;FALSE;FALSE;color consistency verified;2025-05-06;ftp://inspection-server/aircraft/B747/Aileron/55319-179/2025-05-06;TRUE;2;2025-05-06 09:31:11;4;2025-05-08 23:48:47;2;false
369;Flap;68428-719;Camera only;Good;FALSE;TRUE;FALSE;;2024-10-22;ftp://inspection-server/aircraft/B747/Flap/68428-719/2024-10-22;TRUE;3;2024-10-22 18:19:01;5;2024-10-26 10:52:37;3;false
370;Aileron;55289-781;Complete inspection;Not good;TRUE;FALSE;TRUE;;2025-02-25;ftp://inspection-server/aircraft/A350/Aileron/55289-781/2025-02-25;TRUE;1;2025-02-25 23:43:30;6;2025-02-26 13:28:04;1;false
371;Landing gear;68151-4504;Rotating table plus camera;Really bad;TRUE;FALSE;TRUE;;2024-07-08;ftp://inspection-server/aircraft/B787/Landing gear/68151-4504/2024-07-08;TRUE;2;2024-07-08 01:54:52;6;2024-07-11 08:34:39;2;false
372;Fuselage panel;49349-849;Complete inspection;Perfect;FALSE;FALSE;FALSE;;2024-08-07;ftp://inspection-server/aircraft/Fuselage panel/49349-849/2024-08-07;TRUE;2;2024-08-07 06:43:57;7;2024-08-13 23:21:15;2;false
373;Tail fin;61957-0310;Complete inspection;Not good;TRUE;FALSE;TRUE;;2025-05-04;ftp://inspection-server/aircraft/B747/Tail fin/61957-0310/2025-05-04;TRUE;1;2025-05-04 05:36:29;9;2025-05-09 18:36:24;1;false
374;Flap;55154-8289;Camera only;Good;FALSE;FALSE;TRUE;;2025-03-22;ftp://inspection-server/aircraft/A320neo/Flap/55154-8289/2025-03-22;FALSE;;2025-03-22 23:23:16;10;;;false
375;Tail fin;0074-4637;Gantry system;Really bad;TRUE;FALSE;TRUE;color consistency verified;2025-04-23;ftp://inspection-server/aircraft/A380/Tail fin/0074-4637/2025-04-23;TRUE;2;2025-04-23 04:47:35;4;2025-04-30 03:22:48;2;false
376;Cockpit window;36987-2888;Rotating table plus camera;Not good;FALSE;TRUE;TRUE;;2024-07-14;ftp://inspection-server/aircraft/Cockpit window/36987-2888/2024-07-14;TRUE;1;2024-07-14 12:16:07;5;2024-07-20 14:47:53;1;false
377;Engine cover;68828-164;Complete inspection;Average;FALSE;TRUE;FALSE;dimensions measured;2024-07-05;ftp://inspection-server/aircraft/A350/Engine cover/68828-164/2024-07-05;FALSE;;2024-07-05 00:46:17;9;;;false
378;Fuselage panel;35000-800;Big robot arm;Not good;TRUE;TRUE;FALSE;;2025-04-23;ftp://inspection-server/aircraft/B737/Fuselage panel/35000-800/2025-04-23;TRUE;3;2025-04-23 18:38:13;5;2025-04-24 18:14:38;3;false
379;Engine cover;44118-800;Big robot arm;Not good;TRUE;FALSE;TRUE;;2024-06-16;ftp://inspection-server/aircraft/B747/Engine cover/44118-800/2024-06-16;TRUE;3;2024-06-16 20:56:29;8;2024-06-18 19:59:37;3;false
380;Aileron;40057-2001;Big robot arm;Good;TRUE;FALSE;FALSE;weight recorded;2025-03-07;ftp://inspection-server/aircraft/A380/Aileron/40057-2001/2025-03-07;TRUE;3;2025-03-07 08:24:15;10;2025-03-11 12:45:25;3;false
381;Flap;52083-231;Big robot arm;Really bad;TRUE;TRUE;TRUE;;2025-02-21;ftp://inspection-server/aircraft/B737/Flap/52083-231/2025-02-21;TRUE;3;2025-02-21 20:17:10;8;2025-02-27 15:07:43;3;false
382;Engine cover;36987-2447;Rotating table plus camera;Not good;FALSE;FALSE;TRUE;surface finish inspected;2025-05-24;ftp://inspection-server/aircraft/B737/Engine cover/36987-2447/2025-05-24;TRUE;2;2025-05-24 19:03:40;7;2025-05-28 14:42:42;2;false
383;Wing A;52257-1100;Complete inspection;Average;TRUE;FALSE;TRUE;material composition checked;2024-10-11;ftp://inspection-server/aircraft/Wing A/52257-1100/2024-10-11;TRUE;2;2024-10-11 18:40:33;7;2024-10-15 05:43:46;2;false
384;Flap;10742-1567;Gantry system;Not good;TRUE;TRUE;TRUE;;2025-04-17;ftp://inspection-server/aircraft/A320neo/Flap/10742-1567/2025-04-17;TRUE;1;2025-04-17 23:52:41;6;2025-04-24 06:38:07;1;false
385;Engine cover;49288-0207;Complete inspection;Really bad;TRUE;FALSE;TRUE;material composition checked;2024-08-21;ftp://inspection-server/aircraft/B737/Engine cover/49288-0207/2024-08-21;TRUE;1;2024-08-21 01:24:38;10;2024-08-21 16:10:50;1;false
386;Engine cover;24236-705;Complete inspection;Average;TRUE;TRUE;FALSE;;2024-07-05;ftp://inspection-server/aircraft/A380/Engine cover/24236-705/2024-07-05;TRUE;2;2024-07-05 12:10:42;8;2024-07-11 18:04:03;2;false
387;Engine cover;13537-604;Big robot arm;Average;FALSE;TRUE;TRUE;;2024-08-09;ftp://inspection-server/aircraft/B777/Engine cover/13537-604/2024-08-09;TRUE;1;2024-08-09 15:22:32;4;2024-08-10 03:25:11;1;false
388;Landing gear;36987-1057;Gantry system;Average;FALSE;TRUE;FALSE;;2024-12-09;ftp://inspection-server/aircraft/B737/Landing gear/36987-1057/2024-12-09;TRUE;2;2024-12-09 11:28:14;4;2024-12-15 14:51:16;2;false
389;Aileron;48951-8034;Rotating table plus camera;Not good;FALSE;TRUE;TRUE;packaging condition assessed;2024-09-24;ftp://inspection-server/aircraft/B787/Aileron/48951-8034/2024-09-24;TRUE;1;2024-09-24 11:23:59;9;2024-09-27 00:50:40;1;false
390;Tail fin;58503-062;Big robot arm;Good;FALSE;FALSE;FALSE;;2024-11-05;ftp://inspection-server/aircraft/B747/Tail fin/58503-062/2024-11-05;TRUE;1;2024-11-05 16:26:37;4;2024-11-11 18:05:11;1;false
391;Cockpit window;68788-9488;Gantry system;Not good;FALSE;FALSE;TRUE;surface finish inspected;2024-10-11;ftp://inspection-server/aircraft/A380/Cockpit window/68788-9488/2024-10-11;TRUE;3;2024-10-11 21:06:01;7;2024-10-15 15:31:18;3;false
392;Elevator;68001-162;Big robot arm;Average;FALSE;FALSE;TRUE;surface finish inspected;2025-03-09;ftp://inspection-server/aircraft/B747/Elevator/68001-162/2025-03-09;TRUE;1;2025-03-09 01:36:55;5;2025-03-09 17:41:32;1;false
393;Flap;62756-437;Rotating table plus camera;Not good;TRUE;TRUE;FALSE;packaging condition assessed;2025-01-01;ftp://inspection-server/aircraft/B787/Flap/62756-437/2025-01-01;TRUE;3;2025-01-01 17:05:10;5;2025-01-04 16:37:47;3;false
394;Rudder;36987-1011;Complete inspection;Average;TRUE;TRUE;FALSE;;2024-09-02;ftp://inspection-server/aircraft/B777/Rudder/36987-1011/2024-09-02;TRUE;2;2024-09-02 14:56:15;10;2024-09-03 02:15:42;2;false
395;Engine cover;0603-5439;Big robot arm;Average;TRUE;TRUE;FALSE;;2024-08-23;ftp://inspection-server/aircraft/A380/Engine cover/0603-5439/2024-08-23;TRUE;1;2024-08-23 17:46:34;6;2024-08-26 00:20:54;1;false
396;Fuselage panel;53808-0395;Camera only;Not good;FALSE;TRUE;TRUE;color consistency verified;2024-12-05;ftp://inspection-server/aircraft/B787/Fuselage panel/53808-0395/2024-12-05;TRUE;1;2024-12-05 17:07:55;9;2024-12-06 03:26:43;1;false
397;Elevator;33261-672;Complete inspection;Really bad;TRUE;FALSE;TRUE;;2024-10-04;ftp://inspection-server/aircraft/Elevator/33261-672/2024-10-04;TRUE;2;2024-10-04 09:02:51;5;2024-10-05 10:11:04;2;false
398;Flap;16590-959;Big robot arm;Good;TRUE;FALSE;FALSE;packaging condition assessed;2025-02-25;ftp://inspection-server/aircraft/Flap/16590-959/2025-02-25;TRUE;1;2025-02-25 14:59:10;7;2025-02-27 18:19:36;1;false
399;Fuselage panel;61957-1111;Gantry system;Not good;TRUE;TRUE;FALSE;material composition checked;2024-09-11;ftp://inspection-server/aircraft/B747/Fuselage panel/61957-1111/2024-09-11;TRUE;3;2024-09-11 23:17:33;8;2024-09-13 11:37:23;3;false
400;Cockpit window;63972-007;Camera only;Average;TRUE;TRUE;FALSE;;2024-12-02;ftp://inspection-server/aircraft/A380/Cockpit window/63972-007/2024-12-02;TRUE;1;2024-12-02 14:24:45;5;2024-12-08 12:10:38;1;false
401;Tail fin;0264-7616;Big robot arm;Good;FALSE;FALSE;TRUE;;2024-07-18;ftp://inspection-server/aircraft/Tail fin/0264-7616/2024-07-18;TRUE;3;2024-07-18 23:11:00;4;2024-07-23 14:08:46;3;false
402;Wing A;49348-790;Rotating table plus camera;Average;TRUE;TRUE;FALSE;packaging condition assessed;2024-09-26;ftp://inspection-server/aircraft/B747/Wing A/49348-790/2024-09-26;TRUE;2;2024-09-26 00:49:46;9;2024-09-28 18:54:03;2;false
403;Fuselage panel;68782-001;Rotating table plus camera;Good;TRUE;FALSE;FALSE;material composition checked;2025-04-12;ftp://inspection-server/aircraft/A350/Fuselage panel/68782-001/2025-04-12;TRUE;1;2025-04-12 02:02:03;8;2025-04-13 10:17:42;1;false
404;Flap;55648-701;Complete inspection;Not good;FALSE;TRUE;TRUE;packaging condition assessed;2024-09-10;ftp://inspection-server/aircraft/A320neo/Flap/55648-701/2024-09-10;TRUE;3;2024-09-10 09:07:27;8;2024-09-12 06:04:58;3;false
405;Engine cover;36800-944;Big robot arm;Not good;FALSE;TRUE;TRUE;material composition checked;2025-02-28;ftp://inspection-server/aircraft/A320neo/Engine cover/36800-944/2025-02-28;TRUE;2;2025-02-28 04:13:42;4;2025-03-06 10:15:11;2;false
406;Wing A;50383-189;Gantry system;Perfect;FALSE;FALSE;FALSE;surface finish inspected;2024-11-09;ftp://inspection-server/aircraft/A350/Wing A/50383-189/2024-11-09;TRUE;2;2024-11-09 21:53:11;5;2024-11-12 06:31:29;2;false
407;Cockpit window;0409-2776;Complete inspection;Not good;TRUE;FALSE;TRUE;;2024-08-20;ftp://inspection-server/aircraft/B747/Cockpit window/0409-2776/2024-08-20;FALSE;;2024-08-20 20:05:24;5;;;false
408;Landing gear;16103-366;Gantry system;Really bad;TRUE;FALSE;TRUE;;2024-10-03;ftp://inspection-server/aircraft/B777/Landing gear/16103-366/2024-10-03;TRUE;2;2024-10-03 07:38:16;7;2024-10-10 05:59:31;2;false
409;Tail fin;41250-247;Complete inspection;Average;FALSE;TRUE;FALSE;color consistency verified;2025-03-30;ftp://inspection-server/aircraft/Tail fin/41250-247/2025-03-30;TRUE;3;2025-03-30 21:39:29;9;2025-04-05 19:34:26;3;false
410;Flap;68151-4072;Camera only;Good;TRUE;FALSE;FALSE;;2024-06-19;ftp://inspection-server/aircraft/Flap/68151-4072/2024-06-19;TRUE;3;2024-06-19 16:55:41;7;2024-06-25 19:04:46;3;false
411;Elevator;64980-183;Camera only;Not good;TRUE;FALSE;FALSE;;2025-05-27;ftp://inspection-server/aircraft/B787/Elevator/64980-183/2025-05-27;TRUE;3;2025-05-27 06:20:40;9;2025-05-27 10:48:32;3;false
412;Aileron;43419-748;Big robot arm;Not good;FALSE;TRUE;TRUE;;2025-04-17;ftp://inspection-server/aircraft/A380/Aileron/43419-748/2025-04-17;TRUE;3;2025-04-17 07:50:50;10;2025-04-22 22:18:15;3;false
413;Engine cover;49288-0452;Complete inspection;Average;TRUE;TRUE;FALSE;weight recorded;2024-07-29;ftp://inspection-server/aircraft/A320neo/Engine cover/49288-0452/2024-07-29;TRUE;2;2024-07-29 22:22:35;8;2024-08-03 12:39:44;2;false
414;Elevator;58232-0531;Big robot arm;Average;TRUE;TRUE;FALSE;;2024-08-27;ftp://inspection-server/aircraft/Elevator/58232-0531/2024-08-27;TRUE;2;2024-08-27 22:07:03;8;2024-08-29 13:21:05;2;false
415;Elevator;36987-2661;Complete inspection;Perfect;FALSE;FALSE;FALSE;;2025-04-01;ftp://inspection-server/aircraft/B737/Elevator/36987-2661/2025-04-01;TRUE;2;2025-04-01 13:35:27;7;2025-04-07 01:14:56;2;false
416;Rudder;55621-002;Rotating table plus camera;Really bad;TRUE;FALSE;TRUE;;2025-05-07;ftp://inspection-server/aircraft/Rudder/55621-002/2025-05-07;FALSE;;2025-05-07 18:40:22;7;;;false
417;Aileron;0187-0902;Rotating table plus camera;Average;FALSE;TRUE;FALSE;;2025-04-23;ftp://inspection-server/aircraft/A380/Aileron/0187-0902/2025-04-23;TRUE;3;2025-04-23 11:10:11;5;2025-04-26 19:00:19;3;false
418;Elevator;0093-1078;Gantry system;Not good;TRUE;FALSE;TRUE;;2025-04-04;ftp://inspection-server/aircraft/A350/Elevator/0093-1078/2025-04-04;TRUE;2;2025-04-04 10:25:32;5;2025-04-10 16:14:26;2;false
419;Landing gear;49349-974;Big robot arm;Destroyed;TRUE;TRUE;TRUE;material composition checked;2025-04-03;ftp://inspection-server/aircraft/A320neo/Landing gear/49349-974/2025-04-03;TRUE;1;2025-04-03 19:19:28;6;2025-04-10 08:21:49;1;false
420;Engine cover;68968-6675;Big robot arm;Not good;FALSE;TRUE;FALSE;color consistency verified;2024-12-18;ftp://inspection-server/aircraft/B777/Engine cover/68968-6675/2024-12-18;TRUE;2;2024-12-18 06:26:31;4;2024-12-22 18:51:34;2;false
421;Wing A;61245-176;Rotating table plus camera;Average;TRUE;FALSE;FALSE;dimensions measured;2025-01-15;ftp://inspection-server/aircraft/B787/Wing A/61245-176/2025-01-15;TRUE;2;2025-01-15 03:09:36;6;2025-01-20 04:45:36;2;false
422;Flap;52261-0203;Rotating table plus camera;Average;FALSE;TRUE;TRUE;weight recorded;2024-12-17;ftp://inspection-server/aircraft/B737/Flap/52261-0203/2024-12-17;TRUE;3;2024-12-17 08:32:28;8;2024-12-23 01:48:34;3;false
423;Rudder;23636-1001;Camera only;Average;TRUE;FALSE;FALSE;;2025-02-14;ftp://inspection-server/aircraft/B747/Rudder/23636-1001/2025-02-14;TRUE;1;2025-02-14 04:19:14;9;2025-02-20 19:06:55;1;false
424;Cockpit window;33992-0129;Rotating table plus camera;Not good;TRUE;FALSE;TRUE;dimensions measured;2025-03-06;ftp://inspection-server/aircraft/A320neo/Cockpit window/33992-0129/2025-03-06;TRUE;2;2025-03-06 14:52:34;6;2025-03-08 03:04:07;2;false
425;Rudder;36987-1153;Gantry system;Average;FALSE;TRUE;TRUE;;2024-07-12;ftp://inspection-server/aircraft/B777/Rudder/36987-1153/2024-07-12;TRUE;3;2024-07-12 10:42:03;7;2024-07-18 09:45:56;3;false
426;Wing A;43742-0008;Gantry system;Average;TRUE;TRUE;FALSE;material composition checked;2024-10-07;ftp://inspection-server/aircraft/A320neo/Wing A/43742-0008/2024-10-07;TRUE;1;2024-10-07 10:34:39;4;2024-10-10 03:15:45;1;false
427;Rudder;17478-824;Gantry system;Not good;TRUE;TRUE;FALSE;color consistency verified;2024-07-09;ftp://inspection-server/aircraft/Rudder/17478-824/2024-07-09;TRUE;2;2024-07-09 21:46:38;7;2024-07-13 01:24:24;2;false
428;Engine cover;55648-907;Complete inspection;Really bad;TRUE;FALSE;TRUE;;2024-12-06;ftp://inspection-server/aircraft/A320neo/Engine cover/55648-907/2024-12-06;TRUE;1;2024-12-06 10:19:39;10;2024-12-09 18:40:17;1;false
429;Tail fin;61380-311;Big robot arm;Good;FALSE;FALSE;FALSE;;2024-12-11;ftp://inspection-server/aircraft/Tail fin/61380-311/2024-12-11;TRUE;1;2024-12-11 11:37:43;4;2024-12-15 10:13:50;1;false
430;Fuselage panel;15127-018;Camera only;Really bad;TRUE;FALSE;TRUE;packaging condition assessed;2024-07-01;ftp://inspection-server/aircraft/Fuselage panel/15127-018/2024-07-01;TRUE;1;2024-07-01 18:29:12;8;2024-07-05 07:45:53;1;false
431;Flap;60429-556;Camera only;Almost perfect;FALSE;FALSE;FALSE;color consistency verified;2025-03-10;ftp://inspection-server/aircraft/B747/Flap/60429-556/2025-03-10;TRUE;3;2025-03-10 17:50:45;10;2025-03-16 10:34:29;3;false
432;Wing A;51660-905;Camera only;Not good;TRUE;FALSE;TRUE;material composition checked;2025-05-29;ftp://inspection-server/aircraft/B747/Wing A/51660-905/2025-05-29;TRUE;3;2025-05-29 14:08:42;5;2025-05-31 18:15:19;3;false
433;Rudder;52893-001;Complete inspection;Really bad;TRUE;TRUE;TRUE;;2024-07-09;ftp://inspection-server/aircraft/A320neo/Rudder/52893-001/2024-07-09;TRUE;3;2024-07-09 17:16:52;5;2024-07-11 03:53:23;3;false
434;Cockpit window;21695-286;Rotating table plus camera;Average;TRUE;FALSE;TRUE;surface finish inspected;2025-01-05;ftp://inspection-server/aircraft/Cockpit window/21695-286/2025-01-05;TRUE;1;2025-01-05 14:36:34;10;2025-01-06 05:57:27;1;false
435;Tail fin;49349-103;Rotating table plus camera;Almost perfect;FALSE;FALSE;FALSE;;2025-03-13;ftp://inspection-server/aircraft/A320neo/Tail fin/49349-103/2025-03-13;TRUE;3;2025-03-13 11:45:10;8;2025-03-17 17:23:28;3;false
436;Rudder;60258-150;Complete inspection;Not good;TRUE;FALSE;TRUE;;2025-02-24;ftp://inspection-server/aircraft/Rudder/60258-150/2025-02-24;TRUE;3;2025-02-24 06:59:12;4;2025-03-03 04:50:53;3;false
437;Tail fin;13537-300;Camera only;Good;FALSE;TRUE;FALSE;;2025-01-25;ftp://inspection-server/aircraft/B747/Tail fin/13537-300/2025-01-25;TRUE;1;2025-01-25 11:19:15;6;2025-01-27 13:21:38;1;false
438;Engine cover;33261-786;Complete inspection;Really bad;FALSE;TRUE;TRUE;;2025-05-03;ftp://inspection-server/aircraft/B777/Engine cover/33261-786/2025-05-03;TRUE;2;2025-05-03 12:33:02;10;2025-05-05 10:23:19;2;false
439;Landing gear;31645-177;Gantry system;Good;FALSE;FALSE;TRUE;;2024-09-04;ftp://inspection-server/aircraft/A350/Landing gear/31645-177/2024-09-04;TRUE;1;2024-09-04 05:27:08;9;2024-09-08 09:54:00;1;false
440;Aileron;49035-521;Big robot arm;Not good;FALSE;TRUE;TRUE;packaging condition assessed;2025-05-19;ftp://inspection-server/aircraft/A320neo/Aileron/49035-521/2025-05-19;TRUE;3;2025-05-19 21:07:54;8;2025-05-23 22:33:08;3;false
441;Fuselage panel;64764-994;Big robot arm;Average;TRUE;FALSE;TRUE;;2024-12-11;ftp://inspection-server/aircraft/A380/Fuselage panel/64764-994/2024-12-11;TRUE;3;2024-12-11 15:24:23;4;2024-12-17 03:14:36;3;false
442;Elevator;61722-067;Camera only;Really bad;TRUE;FALSE;TRUE;dimensions measured;2024-10-14;ftp://inspection-server/aircraft/B747/Elevator/61722-067/2024-10-14;TRUE;3;2024-10-14 11:12:21;8;2024-10-20 05:12:07;3;false
443;Elevator;53808-0579;Rotating table plus camera;Not good;TRUE;TRUE;FALSE;packaging condition assessed;2024-12-22;ftp://inspection-server/aircraft/A380/Elevator/53808-0579/2024-12-22;TRUE;2;2024-12-22 15:12:15;9;2024-12-28 17:52:50;2;false
